,Month,Day,Hour,Lat,Long,WindSpeed,Pressure,unique-key,distance,direction,gridID
4052,9.0,15.0,12.0,16.3,-53.3,35.0,1005.0,INGRID-2007-8,73.31328965785376,55.16634693700918,0.0
4053,9.0,15.0,18.0,16.5,-54.4,30.0,1006.0,INGRID-2007-8,74.22915293009832,43.67262300707836,0.0
4054,9.0,16.0,0.0,16.7,-55.4,30.0,1006.0,INGRID-2007-8,67.65923631224832,99.05881034076471,0.0
4055,9.0,16.0,6.0,16.9,-56.3,30.0,1006.0,INGRID-2007-8,61.1298969320636,161.05796508810192,0.0
4056,9.0,16.0,12.0,17.1,-57.2,30.0,1006.0,INGRID-2007-8,61.068413642013944,170.6899220783351,0.0
4057,9.0,16.0,18.0,17.2,-58.1,30.0,1007.0,INGRID-2007-8,59.836202126370075,137.938546019739,0.0
4058,9.0,17.0,0.0,17.3,-59.0,25.0,1009.0,INGRID-2007-8,59.804313822319344,358.77702347258895,0.0
4059,9.0,17.0,6.0,17.5,-59.9,25.0,1010.0,INGRID-2007-8,60.943340121236034,349.4821703729007,0.0
4060,9.0,17.0,12.0,18.0,-60.6,25.0,1010.0,INGRID-2007-8,57.594392778774186,278.3479404279425,0.0
4061,9.0,17.0,18.0,18.4,-61.0,25.0,1010.0,INGRID-2007-8,38.13064035805492,206.9684690802102,0.0
4062,9.0,18.0,0.0,18.8,-61.4,20.0,1011.0,INGRID-2007-8,38.08870751408383,202.9631839368857,0.0
4063,9.0,18.0,6.0,19.0,-61.7,20.0,1011.0,INGRID-2007-8,23.996857287899488,200.2661253451263,0.0
4064,9.0,18.0,12.0,19.1,-62.0,20.0,1011.0,INGRID-2007-8,20.781243812038625,208.96629192958358,0.0
4088,9.0,25.0,0.0,10.0,-35.9,30.0,1006.0,KAREN-2007-12,0.0,0.0,0.0
4089,9.0,25.0,6.0,10.3,-37.0,35.0,1005.0,KAREN-2007-12,77.65334154310622,125.04314112412922,0.0
4090,9.0,25.0,12.0,10.6,-38.0,35.0,1005.0,KAREN-2007-12,71.05853679024256,161.02486286793456,0.0
4091,9.0,25.0,18.0,10.8,-39.2,35.0,1005.0,KAREN-2007-12,82.65718943476352,127.45695752103093,0.0
4092,9.0,26.0,0.0,10.9,-40.4,40.0,1003.0,KAREN-2007-12,81.74536501631084,5.735326814677379,0.0
4093,9.0,26.0,6.0,11.2,-41.5,50.0,997.0,KAREN-2007-12,77.44166204762197,345.84886946319733,0.0
4094,9.0,26.0,12.0,11.7,-42.4,65.0,988.0,KAREN-2007-12,70.07620915701597,232.18053866734857,0.0
4095,9.0,26.0,18.0,12.3,-43.3,65.0,990.0,KAREN-2007-12,73.62952440160116,232.3770485153612,0.0
4096,9.0,27.0,0.0,12.8,-44.6,60.0,995.0,KAREN-2007-12,94.26211009946282,289.90643194356096,0.0
4097,9.0,27.0,6.0,13.2,-45.7,55.0,998.0,KAREN-2007-12,79.06585435269692,290.9475965977979,0.0
4098,9.0,27.0,12.0,13.5,-46.8,55.0,1002.0,KAREN-2007-12,76.82049937087895,218.10318860037145,0.0
4099,9.0,27.0,18.0,14.1,-47.9,50.0,1005.0,KAREN-2007-12,84.6776630285994,182.61543314978505,0.0
4100,9.0,28.0,0.0,14.1,-48.8,50.0,1005.0,KAREN-2007-12,60.32746875116832,340.4737696303684,0.0
4101,9.0,28.0,6.0,14.3,-49.0,40.0,1007.0,KAREN-2007-12,19.251717872826685,4.110592771071745,0.0
4102,9.0,28.0,12.0,14.6,-49.0,35.0,1008.0,KAREN-2007-12,20.733837252100667,-0.0,0.0
4103,9.0,28.0,18.0,15.8,-49.4,35.0,1008.0,KAREN-2007-12,87.12035045105789,31.260781871124067,0.0
4104,9.0,29.0,0.0,16.1,-51.0,35.0,1008.0,KAREN-2007-12,108.32568308972591,106.03395007160691,0.0
4105,9.0,29.0,6.0,16.3,-52.6,30.0,1008.0,KAREN-2007-12,107.0852413537588,64.06105352070661,0.0
4106,9.0,29.0,12.0,16.8,-54.2,30.0,1009.0,KAREN-2007-12,111.4892074466438,36.90110155123175,0.0
4107,9.0,25.0,18.0,21.8,-94.8,25.0,1009.0,LORENZO-2007-13,0.0,0.0,0.0
4108,9.0,26.0,0.0,21.7,-95.2,25.0,1008.0,LORENZO-2007-13,26.590900040119724,145.9672493918236,0.0
4109,9.0,26.0,6.0,21.2,-95.0,25.0,1007.0,LORENZO-2007-13,36.87350574724609,289.14696480887324,0.0
4110,9.0,26.0,12.0,21.0,-94.7,30.0,1008.0,LORENZO-2007-13,23.774806936934294,342.8310381021184,0.0
4111,9.0,26.0,18.0,21.2,-94.4,30.0,1009.0,LORENZO-2007-13,23.77480693693372,340.9331250555016,0.0
4112,9.0,27.0,0.0,21.2,-94.7,30.0,1008.0,LORENZO-2007-13,19.330647072980092,30.968753946439865,0.0
4113,9.0,27.0,6.0,20.8,-94.8,30.0,1009.0,LORENZO-2007-13,28.38808811679696,3.5444131927068807,0.0
4114,9.0,27.0,12.0,20.6,-95.1,45.0,1006.0,LORENZO-2007-13,23.816839454691348,5.80694793593365,0.0
4115,9.0,27.0,18.0,20.5,-95.7,60.0,1001.0,LORENZO-2007-13,39.439184952301765,40.436977305508734,0.0
4116,9.0,28.0,0.0,20.5,-96.3,70.0,990.0,LORENZO-2007-13,38.84159569391933,175.06012798514973,0.0
4117,9.0,28.0,5.0,20.5,-97.0,65.0,993.0,LORENZO-2007-13,45.315185805776586,176.89638487004822,0.0
4118,9.0,28.0,6.0,20.5,-97.1,65.0,993.0,LORENZO-2007-13,6.473602809375879,179.53465445239956,0.0
4119,9.0,28.0,12.0,20.5,-98.0,30.0,1002.0,LORENZO-2007-13,58.26235272694083,175.4796932680774,0.0
4120,9.0,28.0,18.0,20.7,-98.7,20.0,1008.0,LORENZO-2007-13,47.348081514605475,103.66916710603434,0.0
4121,9.0,28.0,6.0,14.0,-25.8,25.0,1010.0,MELISSA-2007-14,0.0,0.0,0.0
4122,9.0,28.0,12.0,14.0,-26.2,30.0,1009.0,MELISSA-2007-14,26.823935045206518,354.82821329812487,0.0
4123,9.0,28.0,18.0,14.0,-26.6,30.0,1008.0,MELISSA-2007-14,26.82393504520694,346.83507952270196,0.0
4124,9.0,29.0,0.0,14.2,-27.0,30.0,1007.0,MELISSA-2007-14,30.165501254252128,175.9677128915019,0.0
4125,9.0,29.0,6.0,14.5,-27.4,35.0,1006.0,MELISSA-2007-14,33.87029158117828,170.7697987283733,0.0
4126,9.0,29.0,12.0,15.0,-28.1,35.0,1005.0,MELISSA-2007-14,58.16297209769826,146.56424613516336,0.0
4127,9.0,29.0,18.0,15.3,-29.0,35.0,1005.0,MELISSA-2007-14,63.51882979247877,83.50337418331772,0.0
4128,9.0,30.0,0.0,15.6,-29.9,35.0,1005.0,MELISSA-2007-14,63.437601635373376,51.34210963431056,0.0
4129,9.0,30.0,6.0,15.8,-30.9,30.0,1006.0,MELISSA-2007-14,67.95486865092906,77.51817514656223,0.0
4130,9.0,30.0,12.0,15.9,-32.0,25.0,1007.0,MELISSA-2007-14,73.45938042759398,114.82805754139115,0.0
4131,9.0,30.0,18.0,16.1,-33.3,25.0,1007.0,MELISSA-2007-14,87.46505819134319,97.51239593424819,0.0
4132,10.0,1.0,0.0,16.2,-34.8,25.0,1007.0,MELISSA-2007-14,99.81738437649672,61.690402098320135,0.0
4133,10.0,1.0,6.0,16.3,-36.0,25.0,1007.0,MELISSA-2007-14,79.92133383252857,64.456160189443,0.0
4134,10.0,1.0,12.0,16.5,-37.2,25.0,1008.0,MELISSA-2007-14,80.75268133623372,127.54345405583472,0.0
4135,10.0,1.0,18.0,16.9,-38.6,25.0,1008.0,MELISSA-2007-14,96.71184345568494,149.80359414674103,0.0
4136,10.0,2.0,0.0,17.2,-40.1,25.0,1009.0,MELISSA-2007-14,101.2579457380673,6.1199838000651425,0.0
4137,10.0,2.0,6.0,17.5,-41.5,20.0,1010.0,MELISSA-2007-14,94.65394706462169,343.8817573313479,0.0
4138,10.0,2.0,12.0,18.2,-42.6,20.0,1010.0,MELISSA-2007-14,87.04616738708944,236.58933961703593,0.0
4139,10.0,2.0,18.0,18.9,-43.5,25.0,1010.0,MELISSA-2007-14,76.27522127973974,252.72632564105663,0.0
4140,10.0,3.0,0.0,19.5,-44.5,25.0,1010.0,MELISSA-2007-14,77.32708824330456,317.8174906798894,0.0
4141,10.0,3.0,6.0,20.1,-45.5,25.0,1010.0,MELISSA-2007-14,77.12327287783376,309.7358179233326,0.0
4142,10.0,3.0,12.0,20.7,-46.5,25.0,1010.0,MELISSA-2007-14,76.91367021991803,165.00658275832137,0.0
4143,10.0,3.0,18.0,21.3,-47.5,30.0,1010.0,MELISSA-2007-14,76.6983251504825,124.15918406196508,0.0
4144,10.0,4.0,0.0,21.7,-48.7,25.0,1010.0,MELISSA-2007-14,81.96675375759263,68.67022190465607,0.0
4145,10.0,4.0,6.0,22.0,-49.7,25.0,1010.0,MELISSA-2007-14,67.4151834619838,71.47057852804403,0.0
4146,10.0,4.0,12.0,22.4,-50.7,25.0,1010.0,MELISSA-2007-14,69.70558655818019,126.40313097506963,0.0
4147,10.0,4.0,18.0,23.1,-51.3,25.0,1010.0,MELISSA-2007-14,61.667722194846135,161.97989172334195,0.0
4148,10.0,5.0,0.0,23.7,-51.9,25.0,1010.0,MELISSA-2007-14,56.28402919775993,336.2290829628354,0.0
4149,10.0,5.0,6.0,24.3,-52.5,25.0,1010.0,MELISSA-2007-14,56.16615314046014,336.95713151545425,0.0
4150,10.0,5.0,12.0,24.5,-53.0,20.0,1011.0,MELISSA-2007-14,34.371759248960515,334.84374782461475,0.0
4151,10.0,5.0,18.0,24.6,-53.5,20.0,1011.0,MELISSA-2007-14,32.18328882780088,316.5237946568163,0.0
4152,10.0,11.0,12.0,29.5,-52.6,30.0,1011.0,FIFTEEN-2007-15,0.0,0.0,0.0
4153,10.0,11.0,18.0,30.1,-51.0,30.0,1011.0,FIFTEEN-2007-15,104.53312069931343,160.78607787167175,0.0
4154,10.0,12.0,0.0,30.0,-50.0,30.0,1011.0,FIFTEEN-2007-15,60.22095030627187,172.41919495467107,0.0
4155,10.0,12.0,6.0,30.1,-49.6,30.0,1011.0,FIFTEEN-2007-15,24.907355795367625,173.8056213889566,0.0
4156,10.0,12.0,12.0,30.2,-49.4,25.0,1011.0,FIFTEEN-2007-15,13.806852076655542,175.44856100768754,0.0
4157,10.0,12.0,18.0,30.5,-49.4,25.0,1012.0,FIFTEEN-2007-15,20.733837252100557,180.0,0.0
4158,10.0,13.0,0.0,30.9,-49.9,25.0,1012.0,FIFTEEN-2007-15,40.584842819204596,209.61717019356178,0.0
4159,10.0,13.0,6.0,31.3,-50.3,25.0,1012.0,FIFTEEN-2007-15,36.39494313970334,257.74412283106153,0.0
4160,10.0,13.0,12.0,31.8,-50.3,25.0,1013.0,FIFTEEN-2007-15,34.55639542016775,0.0,0.0
4161,10.0,13.0,18.0,32.5,-50.0,25.0,1012.0,FIFTEEN-2007-15,51.4652685413213,10.641248538705998,0.0
4162,10.0,14.0,0.0,33.1,-49.2,25.0,1012.0,FIFTEEN-2007-15,62.28523472061284,351.6116521792399,0.0
4163,10.0,14.0,6.0,33.7,-48.3,25.0,1012.0,FIFTEEN-2007-15,66.45370286750202,279.3811203600633,0.0
4164,10.0,14.0,12.0,34.6,-46.8,25.0,1010.0,FIFTEEN-2007-15,105.9673303409177,271.02138004783603,0.0
4165,10.0,14.0,18.0,35.6,-44.7,25.0,1010.0,FIFTEEN-2007-15,137.38715192415305,222.0005375870483,0.0
4166,10.0,15.0,0.0,36.0,-43.0,25.0,1009.0,FIFTEEN-2007-15,99.22068151462123,192.6743729663247,0.0
4167,10.0,15.0,6.0,36.1,-41.4,30.0,1006.0,FIFTEEN-2007-15,89.67042257697403,358.08602870759165,0.0
4168,10.0,15.0,12.0,36.1,-39.9,30.0,1005.0,FIFTEEN-2007-15,83.76282330822234,357.2473076214392,0.0
4169,10.0,15.0,18.0,36.3,-38.8,30.0,1004.0,FIFTEEN-2007-15,62.88592761954772,158.01092238554818,0.0
4170,10.0,16.0,0.0,37.4,-37.0,30.0,1003.0,FIFTEEN-2007-15,125.25342150815432,95.26916005780882,0.0
4171,10.0,16.0,6.0,38.6,-35.2,30.0,1000.0,FIFTEEN-2007-15,128.40186619843473,131.9267343198545,0.0
4172,10.0,16.0,12.0,39.8,-33.5,35.0,999.0,FIFTEEN-2007-15,123.15497301180365,233.80545702461495,0.0
4173,10.0,16.0,18.0,40.8,-31.8,40.0,996.0,FIFTEEN-2007-15,113.15981582059857,274.95862796646554,0.0
4174,10.0,17.0,0.0,41.9,-30.1,45.0,996.0,FIFTEEN-2007-15,116.43792586686806,239.94412075131268,0.0
4175,10.0,17.0,6.0,43.7,-28.4,45.0,997.0,FIFTEEN-2007-15,151.3451632670629,72.96183973374406,0.0
4176,10.0,17.0,12.0,45.8,-26.7,45.0,998.0,FIFTEEN-2007-15,167.40300064187468,278.1987404476595,0.0
4177,10.0,17.0,18.0,48.7,-25.2,40.0,999.0,FIFTEEN-2007-15,212.4103011174617,179.6956044598315,0.0
4178,10.0,24.0,0.0,18.0,-60.2,20.0,1010.0,NOEL-2007-16,0.0,0.0,0.0
4179,10.0,24.0,6.0,18.0,-60.7,25.0,1009.0,NOEL-2007-16,32.86507508570527,253.95286444509986,0.0
4180,10.0,24.0,12.0,18.1,-61.2,25.0,1009.0,NOEL-2007-16,33.57477200725061,210.33915208650197,0.0
4181,10.0,24.0,18.0,18.4,-61.7,25.0,1009.0,NOEL-2007-16,38.819079277276316,205.6266196266081,0.0
4182,10.0,25.0,0.0,18.8,-62.3,25.0,1009.0,NOEL-2007-16,48.050705726691035,230.7520090596536,0.0
4183,10.0,25.0,6.0,19.1,-62.9,25.0,1007.0,NOEL-2007-16,44.36340455940387,298.8784063724724,0.0
4184,10.0,25.0,12.0,19.2,-63.5,25.0,1007.0,NOEL-2007-16,39.77795786221636,324.72644352935265,0.0
4185,10.0,25.0,18.0,19.1,-64.1,25.0,1006.0,NOEL-2007-16,39.77795786221557,326.8366508594629,0.0
4186,10.0,26.0,0.0,18.8,-64.8,25.0,1005.0,NOEL-2007-16,50.23523807928612,318.35471038344286,0.0
4187,10.0,26.0,6.0,18.0,-65.7,25.0,1005.0,NOEL-2007-16,80.87315632701102,328.19080338506774,0.0
4188,10.0,26.0,12.0,17.2,-66.7,25.0,1004.0,NOEL-2007-16,86.00450573497062,4.89282966418079,0.0
4189,10.0,26.0,18.0,16.5,-67.7,25.0,1004.0,NOEL-2007-16,81.94925361153616,65.89143371756238,0.0
4190,10.0,27.0,0.0,16.1,-68.5,25.0,1004.0,NOEL-2007-16,59.836711340956235,84.87666175378469,0.0
4191,10.0,27.0,6.0,15.7,-69.3,25.0,1004.0,NOEL-2007-16,59.931667770845095,99.52009503091227,0.0
4192,10.0,27.0,12.0,15.3,-70.1,25.0,1004.0,NOEL-2007-16,60.02436438607829,115.46109981465848,0.0
4193,10.0,27.0,18.0,15.4,-71.0,25.0,1004.0,NOEL-2007-16,60.37938217830231,131.3540557289889,0.0
4194,10.0,28.0,0.0,15.7,-71.2,30.0,1003.0,NOEL-2007-16,24.64190698978961,166.95214244679514,0.0
4195,10.0,28.0,6.0,16.0,-71.4,30.0,1002.0,NOEL-2007-16,24.63132882034068,159.92646841204714,0.0
4196,10.0,28.0,12.0,16.3,-71.6,40.0,999.0,NOEL-2007-16,24.620565094656808,108.27830484696723,0.0
4197,10.0,28.0,18.0,16.6,-71.8,50.0,996.0,NOEL-2007-16,24.60961675041444,16.27281680442273,0.0
4198,10.0,29.0,0.0,17.1,-72.1,50.0,999.0,NOEL-2007-16,39.84861879068861,3.1808721787432326,0.0
4199,10.0,29.0,6.0,18.0,-72.4,45.0,1002.0,NOEL-2007-16,65.26730845126919,343.3658382452187,0.0
4200,10.0,29.0,7.0,18.1,-72.5,45.0,1002.0,NOEL-2007-16,9.536549968614633,351.4440700825818,0.0
4201,10.0,29.0,12.0,19.2,-72.9,40.0,1002.0,NOEL-2007-16,80.40975162704419,204.74278169428285,0.0
4202,10.0,29.0,18.0,20.2,-73.6,45.0,1001.0,NOEL-2007-16,82.77115434774262,200.19116232518553,0.0
4203,10.0,30.0,0.0,21.0,-74.6,45.0,999.0,NOEL-2007-16,85.100957611959,30.074853747806042,0.0
4204,10.0,30.0,6.0,21.1,-75.8,50.0,997.0,NOEL-2007-16,77.70860476507117,43.063927998178976,0.0
4205,10.0,30.0,12.0,20.8,-76.8,40.0,999.0,NOEL-2007-16,67.79221738880065,97.51545123222543,0.0
4206,10.0,30.0,18.0,20.8,-77.4,35.0,1000.0,NOEL-2007-16,38.7650245307874,162.55540367973086,0.0
4207,10.0,31.0,0.0,21.2,-77.8,35.0,1000.0,NOEL-2007-16,37.81996253986721,164.11112000754542,0.0
4208,10.0,31.0,6.0,21.8,-78.1,35.0,1000.0,NOEL-2007-16,45.73522154271039,153.07415237263268,0.0
4209,10.0,31.0,12.0,22.5,-78.3,45.0,995.0,NOEL-2007-16,50.04420918397358,32.73048849418672,0.0
4210,10.0,31.0,18.0,22.6,-78.8,45.0,995.0,NOEL-2007-16,32.654141885385336,28.056967922432673,0.0
4211,11.0,1.0,0.0,22.9,-78.6,50.0,995.0,NOEL-2007-16,24.33889738783038,351.56640879540856,0.0
4212,11.0,1.0,6.0,23.4,-78.3,50.0,993.0,NOEL-2007-16,39.46630437972311,357.04184856845274,0.0
4213,11.0,1.0,12.0,23.9,-78.0,50.0,993.0,NOEL-2007-16,39.43164262401899,5.757272370821792,0.0
4214,11.0,1.0,13.0,24.1,-77.9,50.0,993.0,NOEL-2007-16,15.196272884068854,2.9484996718666974,0.0
4215,11.0,1.0,17.0,25.0,-77.4,55.0,992.0,NOEL-2007-16,69.69213544143904,29.33468402032827,0.0
4216,11.0,1.0,18.0,25.1,-77.3,55.0,992.0,NOEL-2007-16,9.325680679947265,5.9887847254853055,0.0
4217,11.0,2.0,0.0,26.4,-76.5,70.0,981.0,NOEL-2007-16,102.72414474411995,19.16004359546956,0.0
4218,11.0,2.0,6.0,27.7,-75.6,70.0,981.0,NOEL-2007-16,105.55107043472536,303.0358190889923,0.0
4219,11.0,2.0,12.0,28.7,-74.4,70.0,981.0,NOEL-2007-16,100.59128465577231,273.61736373583335,0.0
4220,11.0,2.0,18.0,30.3,-73.3,70.0,980.0,NOEL-2007-16,128.86291484512418,54.43772728675677,0.0
4221,11.0,3.0,0.0,32.3,-72.4,70.0,980.0,NOEL-2007-16,148.08939112974596,148.85138562204736,0.0
4222,11.0,3.0,6.0,34.3,-71.7,70.0,980.0,NOEL-2007-16,144.01719633649552,225.7441555604732,0.0
4223,11.0,3.0,12.0,36.4,-70.9,75.0,974.0,NOEL-2007-16,151.97968186564216,26.421849247870593,0.0
4224,11.0,3.0,18.0,38.8,-69.7,75.0,970.0,NOEL-2007-16,178.40662477775007,26.841936495798212,0.0
4225,11.0,4.0,0.0,41.1,-68.2,70.0,968.0,NOEL-2007-16,177.711350359233,263.9521010421302,0.0
4226,11.0,4.0,6.0,43.6,-66.2,65.0,965.0,NOEL-2007-16,200.70608793205585,61.911772893233504,0.0
4227,11.0,4.0,12.0,47.5,-64.3,60.0,966.0,NOEL-2007-16,284.7702845711602,286.5453501156022,0.0
4228,11.0,4.0,18.0,51.2,-62.2,60.0,966.0,NOEL-2007-16,272.60639065926904,31.832697378784115,0.0
4229,11.0,5.0,0.0,54.8,-59.6,60.0,967.0,NOEL-2007-16,271.2447301377998,354.75655758105614,0.0
4230,11.0,5.0,6.0,57.9,-57.6,55.0,967.0,NOEL-2007-16,227.5036551306149,26.000937732750838,0.0
4231,11.0,5.0,12.0,60.4,-55.4,55.0,968.0,NOEL-2007-16,189.53408011360932,222.29095000993814,0.0
4232,11.0,5.0,18.0,62.3,-53.3,55.0,974.0,NOEL-2007-16,148.5950090421704,58.39826995852507,0.0
4233,11.0,6.0,0.0,64.2,-50.4,45.0,983.0,NOEL-2007-16,159.28182528109147,2.9185938170178978,0.0
4234,12.0,10.0,12.0,18.3,-61.8,35.0,1009.0,OLGA-2007-17,0.0,0.0,0.0
4235,12.0,10.0,18.0,18.3,-63.2,35.0,1008.0,OLGA-2007-17,91.8641969121621,242.62396913440787,0.0
4236,12.0,11.0,0.0,18.4,-64.7,35.0,1007.0,OLGA-2007-17,98.63984767787508,281.8338092708388,0.0
4237,12.0,11.0,6.0,18.5,-66.3,40.0,1005.0,OLGA-2007-17,105.12372619944475,289.5336315841898,0.0
4238,12.0,11.0,7.0,18.4,-66.5,40.0,1005.0,OLGA-2007-17,14.822023501836044,249.21931440587304,0.0
4239,12.0,11.0,12.0,18.3,-67.4,45.0,1004.0,OLGA-2007-17,59.44171738199774,236.062758098089,0.0
4240,12.0,11.0,18.0,18.5,-68.4,50.0,1003.0,OLGA-2007-17,67.02024483162857,233.20052503522015,0.0
4241,12.0,12.0,0.0,19.0,-70.0,50.0,1003.0,OLGA-2007-17,110.2659275327498,274.2001817311257,0.0
4242,12.0,12.0,6.0,19.1,-71.9,40.0,1005.0,OLGA-2007-17,124.31439532885823,249.5649313532818,0.0
4243,12.0,12.0,12.0,19.1,-73.8,35.0,1008.0,OLGA-2007-17,124.08469857186171,288.4741288060085,0.0
4244,12.0,12.0,18.0,19.0,-75.7,30.0,1008.0,OLGA-2007-17,124.3143953288574,272.94315406435015,0.0
4245,12.0,13.0,0.0,18.9,-77.2,30.0,1008.0,OLGA-2007-17,98.2935217465721,273.2877113784032,0.0
4246,12.0,13.0,6.0,19.0,-78.7,30.0,1007.0,OLGA-2007-17,98.29352174657129,260.835128988287,0.0
4247,12.0,13.0,12.0,19.4,-80.1,30.0,1007.0,OLGA-2007-17,95.46576839223762,259.8473019302778,0.0
4248,12.0,13.0,18.0,19.6,-81.3,30.0,1007.0,OLGA-2007-17,79.39065709568767,308.08976725895775,0.0
4249,12.0,14.0,0.0,19.7,-82.3,30.0,1007.0,OLGA-2007-17,65.45376280422708,325.8720242992868,0.0
4250,12.0,14.0,6.0,19.7,-83.3,30.0,1007.0,OLGA-2007-17,65.06756299783068,299.9707572315724,0.0
4251,12.0,14.0,12.0,19.6,-84.2,30.0,1007.0,OLGA-2007-17,58.98538270110463,243.26583319379438,0.0
4252,12.0,14.0,18.0,19.5,-85.1,30.0,1007.0,OLGA-2007-17,59.021549982034145,220.97554857015737,0.0
4253,12.0,15.0,0.0,20.0,-85.8,30.0,1006.0,OLGA-2007-17,57.16106585360964,198.86244434535055,0.0
4254,12.0,15.0,6.0,20.6,-86.5,30.0,1006.0,OLGA-2007-17,61.46825212724157,25.605929161955352,0.0
4255,12.0,15.0,12.0,21.7,-87.4,30.0,1007.0,OLGA-2007-17,95.62866295869311,53.211195240198535,0.0
4256,12.0,15.0,18.0,23.3,-88.2,30.0,1007.0,OLGA-2007-17,121.80762438019036,169.28071230709278,0.0
4257,12.0,16.0,0.0,25.0,-87.2,30.0,1005.0,OLGA-2007-17,133.3449533372643,119.2051904139237,0.0
4258,12.0,16.0,6.0,26.3,-85.2,25.0,1006.0,OLGA-2007-17,153.6137702915092,155.81203484366034,0.0
4343,7.0,19.0,0.0,31.7,-79.8,25.0,1010.0,CRISTOBAL-2008-3,0.0,0.0,0.0
4344,7.0,19.0,6.0,32.2,-79.4,25.0,1009.0,CRISTOBAL-2008-3,41.76571316942,163.8946852943117,0.0
4345,7.0,19.0,12.0,32.4,-78.8,35.0,1007.0,CRISTOBAL-2008-3,37.67801415515491,161.2759893535307,0.0
4346,7.0,19.0,18.0,32.8,-78.2,45.0,1006.0,CRISTOBAL-2008-3,44.54952739038431,173.1716168065958,0.0
4347,7.0,20.0,0.0,33.2,-77.8,45.0,1006.0,CRISTOBAL-2008-3,36.080435586013365,185.51753584695464,0.0
4348,7.0,20.0,6.0,33.7,-77.4,45.0,1006.0,CRISTOBAL-2008-3,41.54737707540878,196.44077792586094,0.0
4349,7.0,20.0,12.0,34.1,-76.7,45.0,1006.0,CRISTOBAL-2008-3,48.751050521302226,226.7288130831276,0.0
4350,7.0,20.0,18.0,34.5,-76.1,45.0,1007.0,CRISTOBAL-2008-3,44.01973276257408,229.11554681285867,0.0
4351,7.0,21.0,0.0,34.9,-75.4,45.0,1005.0,CRISTOBAL-2008-3,48.437988697213996,240.94608296459265,0.0
4352,7.0,21.0,6.0,35.6,-74.3,50.0,1004.0,CRISTOBAL-2008-3,78.70729620632218,247.12558525733434,0.0
4353,7.0,21.0,12.0,36.2,-73.2,55.0,1000.0,CRISTOBAL-2008-3,74.24192302685798,6.511313502372269,0.0
4354,7.0,21.0,18.0,36.8,-72.0,55.0,1000.0,CRISTOBAL-2008-3,78.51143442166713,35.45915645972495,0.0
4355,7.0,22.0,0.0,37.4,-70.7,55.0,1000.0,CRISTOBAL-2008-3,82.792200676687,74.24513147958734,0.0
4356,7.0,22.0,6.0,38.4,-69.2,55.0,1000.0,CRISTOBAL-2008-3,107.08781934161007,49.67229541037669,0.0
4357,7.0,22.0,12.0,40.0,-67.0,55.0,998.0,CRISTOBAL-2008-3,161.5806214521718,216.76962945529849,0.0
4358,7.0,22.0,18.0,41.7,-64.2,50.0,1000.0,CRISTOBAL-2008-3,187.6819773103564,334.0873523088398,0.0
4359,7.0,23.0,0.0,43.3,-60.7,45.0,1001.0,CRISTOBAL-2008-3,209.81578902298114,344.02309882594346,0.0
4360,7.0,23.0,6.0,44.4,-57.5,40.0,1004.0,CRISTOBAL-2008-3,176.66659520378104,186.00292914961284,0.0
4361,7.0,20.0,12.0,17.8,-83.6,40.0,1008.0,DOLLY-2008-4,0.0,0.0,0.0
4362,7.0,20.0,18.0,18.6,-84.6,40.0,1008.0,DOLLY-2008-4,85.83422560237389,293.624031943595,0.0
4363,7.0,21.0,0.0,19.8,-85.8,45.0,1007.0,DOLLY-2008-4,114.0714974253592,220.70307351397025,0.0
4364,7.0,21.0,6.0,20.9,-87.2,45.0,1007.0,DOLLY-2008-4,118.36030075209686,33.21548166555356,0.0
4365,7.0,21.0,12.0,21.8,-88.8,45.0,1005.0,DOLLY-2008-4,120.31591975789314,81.38294703346008,0.0
4366,7.0,21.0,18.0,22.8,-90.4,45.0,1005.0,DOLLY-2008-4,123.46433088969401,50.76179152477691,0.0
4367,7.0,22.0,0.0,23.0,-92.0,45.0,1000.0,DOLLY-2008-4,102.79808183766689,45.79744325533416,0.0
4368,7.0,22.0,6.0,23.2,-93.3,45.0,999.0,DOLLY-2008-4,83.79051018347126,143.95073650537933,0.0
4369,7.0,22.0,12.0,23.7,-94.1,55.0,993.0,DOLLY-2008-4,61.375927977307995,185.67289775056412,0.0
4370,7.0,22.0,18.0,24.3,-94.9,60.0,990.0,DOLLY-2008-4,65.35134525113038,237.8469625025506,0.0
4371,7.0,23.0,0.0,24.9,-95.7,65.0,982.0,DOLLY-2008-4,65.16736003121493,312.7782541959361,0.0
4372,7.0,23.0,6.0,25.4,-96.2,70.0,982.0,DOLLY-2008-4,46.61111225811074,326.0676889573779,0.0
4373,7.0,23.0,12.0,25.9,-96.7,85.0,967.0,DOLLY-2008-4,46.52440384221614,248.79989443678764,0.0
4374,7.0,23.0,14.0,26.0,-96.8,85.0,963.0,DOLLY-2008-4,9.294366504139791,193.16473785160008,0.0
4375,7.0,23.0,18.0,26.4,-97.2,75.0,967.0,DOLLY-2008-4,37.14197564638536,187.4892527140121,0.0
4376,7.0,24.0,0.0,26.5,-97.8,65.0,976.0,DOLLY-2008-4,37.76473579053477,186.74843382756828,0.0
4377,7.0,24.0,6.0,26.7,-98.3,55.0,986.0,DOLLY-2008-4,33.849561151866716,180.1578254504478,0.0
4378,7.0,24.0,12.0,27.2,-98.9,45.0,992.0,DOLLY-2008-4,50.60130559234754,38.382871794315996,0.0
